UserGenere,UserAge,UserExperience,UserFlicker,UserGlassesUse,UserVisionProblems,UserEyeDominance,StaticFrame,CameraAutoMovement,RegionOfInterest,TimeStamp,CameraFieldOfView,PlayerSpeed,PlayerAcceleration,CameraRotationX,CameraRotationY,CameraRotationZ,PlayerPositionX,PlayerPositionY,PlayerPositionZ,GameFps,DiscomfortLevel
1,2,0,1,1,5,1,0,1,2,99.00378,111.7553,15,0,-0.04772842,0.04465718,0.0381234,15.31469,8.689693,2930.491,90,0
1,2,0,1,1,5,1,0,1,1,100.0088,111.7553,15,0,-0.04757909,0.04377711,0.03811418,15.37149,8.683768,2945.566,90,0
1,2,0,1,1,5,1,0,1,2,101.0042,111.7553,20,5,-0.04426303,0.03870296,0.03940945,15.28484,8.683488,2963.286,90,0
1,2,0,1,1,5,1,0,1,2,102.0094,111.7553,20,0,-0.04828937,0.02272261,0.03355738,13.2301,8.683488,2983.392,90,0
1,2,0,1,1,5,1,0,1,2,103.0055,111.7553,20,0,-0.04814185,0.0264201,0.03383976,12.51862,8.683488,3003.314,90,0
1,2,0,1,1,5,1,0,1,1,104.0091,111.7553,20,0,-0.04798641,0.02661823,0.03550681,11.89764,8.683488,3023.385,90,0
1,2,0,1,1,5,1,0,1,2,105.0045,111.7553,25,5,-0.04694796,0.02618717,0.03342534,9.680587,8.683488,3044.858,90,0
1,2,0,1,1,5,1,0,1,2,106.0071,111.7553,25,0,-0.03584877,0.0455369,0.03044016,2.778287,8.683488,3069.924,90,0
1,2,0,1,1,5,1,0,1,2,107.0044,111.7553,25,0,-0.04565665,-0.01542098,0.03205034,-1.344388,8.683488,3094.856,90,0
1,2,0,1,1,5,1,0,1,1,108.009,111.7553,25,0,-0.04288275,-0.007046347,0.03174957,-4.483424,8.683488,3119.969,90,0
1,2,0,1,1,5,1,0,1,2,109.0036,111.7553,30,5,-0.04020663,0.003863367,0.03271328,-6.143178,8.683488,3148.363,88,0
1,2,0,1,1,5,1,0,1,2,110.0081,111.7553,30,0,-0.04485052,0.001728241,0.03559174,-7.629253,8.683488,3178.499,90,0
1,2,0,1,1,5,1,0,1,1,111.0021,111.7553,30,0,-0.05539053,0.01866323,0.03279245,-8.987192,8.683488,3208.319,88,0
1,2,0,1,1,5,1,0,1,2,112.0071,111.7553,35,5,-0.05113109,0.01612777,0.03176027,-9.052708,8.683488,3241.206,90,0
1,2,0,1,1,5,1,0,1,2,113.0019,111.7553,35,0,-0.05891408,0.0137556,0.03227859,-9.055754,8.683488,3276.026,90,0
1,2,0,1,1,5,1,0,1,1,114.007,111.7553,35,0,-0.02860773,0.0150901,0.03453876,-9.055899,8.683488,3311.204,90,0
1,2,0,1,1,5,1,0,1,2,115.0018,111.7553,40,5,-0.03330988,0.104273,0.01136128,-5.464747,8.683488,3349.433,88,0
1,2,0,1,1,5,1,0,1,2,116.0058,111.7553,40,0,-0.02515681,0.08967176,0.02568833,10.47723,8.683488,3389.591,90,0
1,2,0,1,1,5,1,0,1,2,117.0008,111.7553,45,5,-0.02683024,0.05590214,0.03682987,17.9866,8.683488,3429.67,90,0
1,2,0,1,1,5,1,0,1,2,118.0058,111.7553,45,0,-0.03366585,-0.001336159,0.03785655,8.31228,8.683488,3474.894,90,0
1,2,0,1,1,5,1,0,1,1,119.0009,111.7553,45,0,-0.03765909,-0.003472547,0.03839418,-1.14463,8.713973,3519.675,88,0
1,2,0,1,1,5,1,0,1,2,120.0067,111.7553,50,5,-0.0364533,-0.007221219,0.04539254,-7.313833,8.723736,3568.015,90,0
1,2,0,1,1,5,1,0,1,2,121.01,111.7553,50,0,-0.03858632,0.001475373,0.04010979,-14.82498,8.72419,3618.184,88,0
1,2,0,1,1,5,1,0,1,2,122.0059,111.7553,55,5,-0.03735935,0.01024432,0.03935647,-16.19864,8.724203,3669.54,90,0
1,2,0,1,1,5,1,0,1,2,123.0113,111.7553,55,0,-0.03438705,0.0216834,0.04102527,0.1818262,8.724203,3724.839,90,0
1,2,0,1,1,5,1,0,1,2,124.0053,111.7553,60,5,-0.03372292,0.0188047,0.04089379,8.222363,8.724203,3780.184,90,0
1,2,0,1,1,5,1,0,1,2,125.0097,111.7553,60,0,-0.03448431,0.01810346,0.03985705,9.763565,8.724203,3840.446,90,0
1,2,0,1,1,5,1,0,1,2,126.0034,111.7553,65,5,-0.03571062,0.01828416,0.03900417,9.513449,8.724203,3900.286,90,0
1,2,0,1,1,5,1,0,1,2,127.0085,111.7553,65,0,-0.03456391,0.01606569,0.04324568,12.63732,8.724203,3965.619,90,0
1,2,0,1,1,5,1,0,1,2,128.0037,111.7553,70,5,-0.03559333,0.01918356,0.04098982,13.41396,8.724203,4030.527,88,0
1,2,0,1,1,5,1,0,1,2,129.0084,111.7553,70,0,-0.03381248,0.01925243,0.04079734,13.01841,8.724203,4100.855,90,0
1,2,0,1,1,5,1,0,1,2,130.0016,111.7553,75,5,-0.03444782,0.0209367,0.03821781,10.72498,8.724203,4170.943,90,0
1,2,0,1,1,5,1,0,1,2,131.0083,111.7553,75,0,-0.04702566,-0.0242794,0.05200534,-3.741913,7.799082,4246.444,90,0
1,2,0,1,1,5,1,0,1,2,132.0119,111.7553,80,5,-0.03404928,0.01938033,0.0363029,-16.42782,7.672364,4323.01,90,0
1,2,0,1,1,5,1,0,1,2,133.0072,111.7553,15,-65,-0.04835564,0.01932127,0.05365752,-12.1691,12.06867,4354.012,90,0
1,2,0,1,1,5,1,0,1,2,134.0103,111.7553,15,0,-0.3866366,0.04065276,0.04568659,-14.32676,12.00858,4369.058,88,0
1,2,0,1,1,5,1,0,1,2,135.0068,111.7553,15,0,0.04351592,0.01537851,0.04564798,-14.46509,12.00042,4384.003,88,0
1,2,0,1,1,5,1,0,1,2,136.0014,111.7553,15,0,-0.1648657,0.04054085,0.0442148,-14.4717,12.00002,4398.922,88,0
1,2,0,1,1,5,1,0,1,2,137.0053,111.7553,15,0,-0.1963884,0.0537466,0.04016643,-14.47202,12,4413.979,90,0
1,2,0,1,1,5,1,0,1,2,138.0007,111.7553,15,0,-0.02640678,0.03603793,0.03794954,-14.47202,12,4428.911,88,0
1,2,0,1,1,5,1,0,1,2,139.0049,111.7553,15,0,-0.1615927,0.04588917,0.05600793,-14.47202,12,4443.972,90,0
1,2,0,1,1,5,1,0,1,2,140.0098,111.7553,15,0,-0.1475536,0.03917975,0.05165275,-14.47202,12,4459.046,88,0
1,2,0,1,1,5,1,0,1,2,141.0047,111.7553,15,0,-0.01995467,0.01148701,0.05533041,-14.47202,12.05575,4473.97,90,0
1,2,0,1,1,5,1,0,1,2,142.0097,111.7553,15,0,-0.08621268,0.002833362,0.05194328,-14.47202,8.238781,4489.044,90,0
1,2,0,1,1,5,1,0,1,2,143.0044,111.7553,15,0,-0.0989371,0.03131596,0.03393732,-16.14173,7.887951,4503.966,90,0
1,2,0,1,1,5,1,0,1,1,144.0098,111.7553,15,0,-0.1119614,0.02072113,0.04887748,-14.46547,7.871066,4519.044,90,0
1,2,0,1,1,5,1,0,1,2,145.0037,111.7553,20,5,-0.07781957,0.05146821,0.03458676,-14.86619,7.870281,4536.247,90,0
1,2,0,1,1,5,1,0,1,2,146.0092,111.7553,20,0,-0.04950267,0.07460554,0.04300481,-3.342867,7.870245,4556.355,90,0
1,2,0,1,1,5,1,0,1,2,147.004,111.7553,20,0,-0.1377566,0.05305824,0.03070023,-0.725142,7.870245,4576.253,90,0
1,2,0,1,1,5,1,0,1,1,148.0089,111.7553,20,0,-0.06390458,0.08248491,0.04781338,3.946924,7.870245,4596.351,90,0
1,2,0,1,1,5,1,0,1,2,149.0036,111.7553,25,5,-0.07740589,0.04454907,0.05319384,6.742908,7.870245,4617.252,90,0
1,2,0,1,1,5,1,0,1,2,150.0071,111.7553,25,0,-0.07560139,0.05733128,0.04687562,11.67891,9.369568,4642.338,90,0
1,2,0,1,1,5,1,0,1,2,151.0025,111.7553,25,0,-0.04146687,-0.4035103,0.01021372,12.41724,10.44082,4667.227,88,0
1,2,0,1,1,5,1,0,1,1,152.0071,111.7553,25,0,-0.06054262,0.03949396,0.04379075,16.72255,7.663413,4692.339,90,0
1,2,0,1,1,5,1,0,1,2,153.0009,111.7553,30,5,-0.09823935,0.1705578,0.05474435,15.76419,7.349617,4720.195,88,0
1,2,0,1,1,5,1,0,1,2,154.0058,111.7553,30,0,-0.04360014,-0.07251206,0.05170838,12.93903,7.349313,4750.339,90,0
1,2,0,1,1,5,1,0,1,2,155.0012,111.7553,30,0,-0.06262457,-0.1913696,0.04462296,12.80759,7.349303,4780.199,88,0
1,2,0,1,1,5,1,0,1,2,156.0054,111.7553,35,5,-0.08257326,0.03814793,0.029242,12.80127,7.349303,4812.5,90,0
